epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.19984007216989993,0.16193926371634007,0.037900808500126004,121.16747932434082,179.2779083251953,216.09814453125,77.14282989501953,135.0310821533203,3.8977260408732e-05
2,0.12665282003581524,0.08567638844251632,0.0409764310810715,142.0120891571045,91.38309478759766,90.51394653320312,65.3021240234375,94.28067779541016,0.00010980108914658706
3,0.05071891662664711,0.03548943183850497,0.015229484741576016,101.47233924865722,77.99681091308594,83.5205307006836,49.5435791015625,72.21299743652344,0.00019793491856072426
4,0.008292246214114129,0.005583280115388334,0.0027089661045465617,51.628013610839844,65.03443908691406,68.64937591552734,38.5490608215332,61.760799407958984,0.0002703563977216445
5,0.0055523509159684185,0.0039725879556499425,0.001579762971960008,46.701780128479,42.78310012817383,37.96511459350586,31.005756378173828,50.20810317993164,0.00029993034465004625
6,0.003824014845304191,0.0025610679644159974,0.0012629468401428312,36.29221458435059,41.545799255371094,37.15727996826172,28.989431381225586,48.42790222167969,0.00029530716888096783
7,0.003402661590371281,0.0023221954237669707,0.0010804661840666085,35.223132610321045,48.82694625854492,45.314170837402344,36.87031555175781,54.45966720581055,0.00028055884845135017
8,0.002689160977024585,0.0017682125326246023,0.0009209484327584505,31.055345153808595,40.29695129394531,35.9584846496582,15.911911010742188,47.87922668457031,0.00025676390901855137
9,0.0023662929132115098,0.001581425775657408,0.0007848671404644847,29.29998664855957,48.5607795715332,42.291934967041016,33.8205680847168,58.183753967285156,0.00022557114530680908
10,0.001996783434879035,0.001356529659824446,0.0006402537706890144,27.217857551574706,40.578922271728516,33.98106384277344,22.589176177978516,50.86798095703125,0.00018914196076863317
11,0.001656195751274936,0.0010862610826734454,0.0005699346722394694,24.911788654327392,39.43359375,33.71192932128906,16.861541748046875,48.809688568115234,0.0001500006
12,0.0015057114680530504,0.0010107628389960156,0.0004949486406985671,23.44990739822388,38.66938400268555,32.90944290161133,18.396493911743164,47.9488410949707,0.00011085923923136684
13,0.001425193520844914,0.0009263411368010566,0.0004988523971405812,22.33751564025879,38.83480453491211,32.34666061401367,18.533424377441406,49.122581481933594,7.443005469319098e-05
14,0.0013776471372693778,0.0008542949741240591,0.000523352165328106,21.820938301086425,39.61952209472656,33.066062927246094,20.271928787231445,49.93553161621094,4.323729098144867e-05
15,0.0012245839316165075,0.000818943050398957,0.0004056408717588056,21.454123306274415,39.0459098815918,32.76498794555664,16.08119010925293,49.22049331665039,1.9442351548649828e-05
16,0.0013834383396897465,0.0008965207220171578,0.0004869176154898014,22.43864812850952,40.67124557495117,33.96461868286133,23.22511863708496,51.07527542114258,4.6940311190321654e-06
17,0.0012339721026364714,0.0008215730340452865,0.00041239906786358913,21.308176517486572,39.77835464477539,33.1644401550293,21.106975555419922,50.13393020629883,1.4267696867404698e-08
