epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.27868762239813805,0.27868762239813805,0.0,109.64238166809082,240.6616973876953,254.27703857421875,336.157470703125,215.63270568847656,3.8977260408732e-05
2,0.09648602474480868,0.09648602474480868,0.0,158.7124931335449,115.51403045654297,106.6677474975586,78.6417236328125,130.13877868652344,0.00010980108914658706
3,0.034164828294888136,0.034164828294888136,0.0,92.19237976074218,86.36176300048828,103.57355499267578,99.35095977783203,61.728267669677734,0.00019793491856072426
4,0.005072671570815146,0.005072671570815146,0.0,50.654935646057126,59.46913146972656,53.035186767578125,31.339996337890625,70.19110870361328,0.0002703563977216445
5,0.0030632745008915665,0.0030632745008915665,0.0,41.48240222930908,55.27100372314453,44.47806167602539,18.41293716430664,72.58536529541016,0.00029993034465004625
6,0.0031104935391340406,0.0031104935391340406,0.0,39.872844791412355,66.73004150390625,72.20098876953125,60.55995178222656,59.56986999511719,0.00029530716888096783
7,0.002260723273502663,0.002260723273502663,0.0,34.76033973693848,53.109771728515625,51.559879302978516,40.713111877441406,56.05817794799805,0.00028055884845135017
8,0.00227695339708589,0.00227695339708589,0.0,35.75373811721802,52.03306579589844,50.02608108520508,35.78168487548828,55.86396026611328,0.00025676390901855137
9,0.0015292470809072257,0.0015292470809072257,0.0,29.410556888580324,48.969390869140625,39.4913330078125,17.81181526184082,64.09566497802734,0.00022557114530680908
10,0.0014505219616694376,0.0014505219616694376,0.0,28.39019536972046,52.803688049316406,42.10849380493164,18.847856521606445,69.7941665649414,0.00018914196076863317
11,0.0011439763358794153,0.0011439763358794153,0.0,25.890518856048583,48.75569152832031,39.3740348815918,15.836858749389648,63.86327362060547,0.0001500006
12,0.0009859795885859058,0.0009859795885859058,0.0,24.01794319152832,48.352638244628906,37.620819091796875,12.443735122680664,65.5207748413086,0.00011085923923136684
13,0.0009515029028989375,0.0009515029028989375,0.0,23.556436634063722,46.40248489379883,37.042518615722656,13.741844177246094,61.463287353515625,7.443005469319098e-05
14,0.0007931453015771695,0.0007931453015771695,0.0,21.415795135498048,46.211124420166016,39.0606803894043,20.663280487060547,57.755496978759766,4.323729098144867e-05
15,0.0007266309054102749,0.0007266309054102749,0.0,21.153386306762695,46.73375701904297,39.80683135986328,21.202417373657227,57.96813201904297,1.9442351548649828e-05
16,0.0007723365415586159,0.0007723365415586159,0.0,21.451787567138673,46.98080062866211,39.11064910888672,19.27130889892578,59.66048049926758,4.6940311190321654e-06
17,0.0006802155781770125,0.0006802155781770125,0.0,20.199865055084228,46.862525939941406,40.4830436706543,22.275970458984375,57.2788200378418,1.4267696867404698e-08
