epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.162388813495636,0.162388813495636,0.0,122.36557884216309,180.28562927246094,218.11427307128906,76.70594787597656,134.739013671875,3.8977260408732e-05
2,0.08217687923461199,0.08217687923461199,0.0,142.40607719421388,93.85344696044922,93.97342681884766,69.09754943847656,95.29779052734375,0.00010980108914658706
3,0.03244879522826523,0.03244879522826523,0.0,98.76881942749023,78.10528564453125,87.61128997802734,52.65892791748047,66.62195587158203,0.00019793491856072426
4,0.005506198736838996,0.005506198736838996,0.0,51.7516429901123,46.173866271972656,49.080631256103516,22.856773376464844,43.67294692993164,0.0002703563977216445
5,0.0034153849992435426,0.0034153849992435426,0.0,42.813919639587404,39.3182373046875,36.74203109741211,25.278804779052734,43.79197692871094,0.00029993034465004625
6,0.0025424767343793066,0.0025424767343793066,0.0,35.93233613967895,45.17180252075195,43.34443664550781,42.60618591308594,47.86430358886719,0.00029530716888096783
7,0.0019699003867572175,0.0019699003867572175,0.0,32.89628686904907,40.12594223022461,35.890830993652344,26.810203552246094,46.845420837402344,0.00028055884845135017
8,0.001524253358365968,0.001524253358365968,0.0,29.018885231018068,39.716339111328125,35.92813491821289,17.37343978881836,46.40526580810547,0.00025676390901855137
9,0.0014809237036388367,0.0014809237036388367,0.0,29.345607471466064,40.33243942260742,34.15887451171875,27.17348861694336,49.72087860107422,0.00022557114530680908
10,0.001363049299106933,0.001363049299106933,0.0,28.039705562591553,40.123905181884766,34.71141815185547,30.230236053466797,48.248069763183594,0.00018914196076863317
11,0.001225230807904154,0.001225230807904154,0.0,26.344969940185546,42.225738525390625,40.10429763793945,15.571596145629883,46.89141082763672,0.0001500006
12,0.0009960341034457088,0.0009960341034457088,0.0,24.11534481048584,37.872554779052734,33.16150665283203,21.612354278564453,45.44133758544922,0.00011085923923136684
13,0.0008678009238792583,0.0008678009238792583,0.0,21.684503984451293,38.29733657836914,32.985774993896484,22.667802810668945,46.65507125854492,7.443005469319098e-05
14,0.0008651251788251102,0.0008651251788251102,0.0,22.10084171295166,38.996726989746094,33.87874984741211,23.784156799316406,47.05978775024414,4.323729098144867e-05
15,0.0006232922023627907,0.0006232922023627907,0.0,19.624433326721192,38.207157135009766,33.40821075439453,18.660202026367188,46.1111946105957,1.9442351548649828e-05
16,0.0008211060863686726,0.0008211060863686726,0.0,21.894032287597657,39.60627365112305,34.86200714111328,26.402706146240234,47.02216339111328,4.6940311190321654e-06
17,0.0007075721878209151,0.0007075721878209151,0.0,20.32379674911499,38.829219818115234,34.033164978027344,24.439319610595703,46.393836975097656,1.4267696867404698e-08
