epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.17156287655234337,0.1702757589519024,0.0012871167898993007,119.06542167663574,170.9674072265625,197.34274291992188,62.557945251464844,141.56472778320312,1.8842743335836982e-05
2,0.07995623238384723,0.07899832315742969,0.0009579090197803453,141.8102207183838,126.76521301269531,144.3274383544922,111.96969604492188,103.45450592041016,3.87206520050126e-05
3,0.07229054346680641,0.0712870242074132,0.001003518982906826,128.36902961730956,91.85913848876953,90.4540786743164,66.19015502929688,95.47061920166016,6.974456729813273e-05
4,0.02633584160357714,0.025782513758167626,0.000553327435045503,95.36172065734863,82.32662200927734,86.85294342041016,45.24106216430664,78.4827880859375,0.00010896603519264784
5,0.007614072470460087,0.007242244598455727,0.00037182786545599813,60.76632556915283,48.85422897338867,47.729331970214844,29.199275970458984,51.68732452392578,0.00015265752182665597
6,0.004217640915885568,0.003873146080877632,0.0003444947666139342,44.63815135955811,45.231239318847656,42.25292205810547,25.00043487548828,50.66343688964844,0.00019666667124185622
7,0.0032898837118409572,0.00291837077238597,0.0003715129540069029,39.54244871139527,48.66363525390625,44.912654876708984,28.48414421081543,55.160404205322266,0.00023681093741218304
8,0.002776659792289138,0.0024455195816699415,0.0003311402149847709,36.644416618347165,43.486122131347656,38.862667083740234,20.15011978149414,51.39405822753906,0.00026927508547917715
9,0.0025694852054584773,0.0022084842959884552,0.00036100092038395817,35.376391124725345,43.14278030395508,37.927101135253906,13.716829299926758,52.26532745361328,0.0002909737844311852
10,0.0020218523452058433,0.0016969335614703597,0.00032491880483576097,31.120952987670897,41.41471862792969,36.054134368896484,23.081222534179688,50.01607894897461,0.00029984483110639883
11,0.001987317524617538,0.0016454189317300916,0.00034189861617051065,31.086764526367187,60.99741744995117,61.79762268066406,20.010456085205078,62.557254791259766,0.00029905683525666046
12,0.0019398675358388573,0.0015958873933413996,0.0003439801628701389,29.640205001831056,43.21638870239258,38.240299224853516,19.992965698242188,51.6043815612793,0.0002955496974465161
13,0.0018082501541357488,0.001471776858670637,0.00033647330346866513,27.97933406829834,49.32135772705078,44.565643310546875,43.25110626220703,56.28910446166992,0.0002895102041916667
14,0.0018157539539970457,0.0014790892659220845,0.0003366646807990037,28.56772174835205,41.20795440673828,35.953643798828125,13.609087944030762,50.265052795410156,0.000281043434423521
15,0.001435902452794835,0.0010933541983831675,0.00034254825295647605,25.16022663116455,42.81942367553711,36.64372634887695,32.45256805419922,52.029212951660156,0.0002702966983686457
16,0.0014539640862494708,0.0011182325339177623,0.0003357315566972829,25.337488174438477,41.80791091918945,35.90503692626953,23.079307556152344,51.18447494506836,0.0002574569745520802
17,0.0011543572618393227,0.0008187577783246525,0.0003355994806042872,21.35704126358032,40.9514045715332,35.99668502807617,26.826152801513672,48.718101501464844,0.00024274765662645324
18,0.0010247288941172884,0.0006963628271478228,0.00032836607279023154,19.29091820716858,39.89215087890625,35.126529693603516,12.10810661315918,48.28586959838867,0.00022642466662762997
19,0.0010295304062310606,0.0006926645830390044,0.00033686581737129017,19.810106897354125,40.527366638183594,35.3753547668457,20.678491592407227,48.93901062011719,0.00020877200228093182
20,0.0009108867816394195,0.0005707941003493033,0.000340092669648584,18.260896015167237,38.98698425292969,34.90336608886719,16.037092208862305,46.12369155883789,0.00019009679582871665
21,0.0008594369661295787,0.0005392459468566812,0.0003201910250936635,17.94452123641968,39.155452728271484,35.040977478027344,14.763376235961914,46.4286003112793,0.00017072397034896937
22,0.0008467505656881257,0.0005103609073557891,0.0003363896590599325,16.99233717918396,38.93021774291992,33.822574615478516,19.244211196899414,47.26995849609375,0.00015099058653765884
23,0.0008243601929279976,0.0004958146993885749,0.0003285454906290397,17.007994842529296,38.93536376953125,33.47745132446289,16.98636245727539,47.906402587890625,0.0001312399783131242
24,0.0007511085801525042,0.0004159522504778579,0.00033515633112983777,16.024997997283936,38.7431755065918,33.94820785522461,17.339311599731445,46.762481689453125,0.00011181577927496228
25,0.0007715794345131144,0.0004438525895238854,0.00032772683625807985,16.137100791931154,39.000892639160156,34.005733489990234,17.94887351989746,47.27401351928711,9.305594394887125e-05
26,0.0006760270844097249,0.00034448965598130596,0.0003315374327939935,14.483274030685426,40.592002868652344,35.31790542602539,27.516786575317383,48.73181915283203,7.528686783962061e-05
27,0.0007258682366227731,0.0003914940054528415,0.00033437422389397397,14.749619197845458,39.30038070678711,34.20638656616211,23.54645538330078,47.365501403808594,5.8817708595193456e-05
28,0.0006553610175615177,0.0003275697177741677,0.00032779129687696693,13.908386087417602,39.09801483154297,34.0367317199707,21.8551025390625,47.21476745605469,4.393500708608659e-05
29,0.0007040160009637475,0.00037150833086343484,0.0003325076671899296,14.646855640411378,38.996246337890625,33.82606887817383,22.247756958007812,47.231361389160156,3.089770198563912e-05
30,0.0006607368297409267,0.0003185782035870943,0.00034215863488498146,13.735766744613647,38.900272369384766,33.73487091064453,22.0614013671875,47.13465881347656,1.9932624590881367e-05
31,0.0006461012526415288,0.0003155416081426665,0.0003305596430436708,13.967668056488037,39.40470504760742,34.251251220703125,24.19993019104004,47.516300201416016,1.1230552267866371e-05
32,0.000651985319564119,0.00032931825444393326,0.0003226670640287921,14.0045569896698,38.969276428222656,33.88966751098633,21.82109260559082,47.10519790649414,4.942889186142457e-06
33,0.0006518474372569471,0.0003135821592877619,0.0003382652677828446,13.112047815322876,38.9256706237793,33.87521743774414,20.753795623779297,47.0878791809082,1.1790320930533884e-06
34,0.0006661567822447978,0.0003240348720282782,0.00034212191167171113,13.467169332504273,38.94988250732422,33.80192565917969,19.90540313720703,47.30360794067383,4.466959793746016e-09
