epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.2798629481345415,0.2789885070174932,0.0008744387126171204,109.44540863037109,238.69508361816406,251.9266815185547,333.80853271484375,214.22122192382812,3.8977260408732e-05
2,0.10905671883374453,0.0962825857102871,0.012774133426137268,155.14647064208984,114.91007995605469,105.6816177368164,72.11656188964844,130.4481658935547,0.00010980108914658706
3,0.03851674948818982,0.035803649295121434,0.002713100328401197,90.3996795654297,92.34783935546875,112.45185852050781,120.1299057006836,62.75482940673828,0.00019793491856072426
4,0.0058714744169265035,0.005417381995357573,0.0004540924303000793,52.03821792602539,63.53937530517578,56.558536529541016,35.273223876953125,75.02613830566406,0.0002703563977216445
5,0.0034147730213589965,0.0030495376966428013,0.00036523531598504634,40.64430284500122,58.581687927246094,46.82906723022461,21.419742584228516,77.2421875,0.00029993034465004625
6,0.003466599714010954,0.00314987261663191,0.00031672712082126965,40.32290391921997,64.13338470458984,66.79002380371094,53.53500747680664,61.150936126708984,0.00029530716888096783
7,0.0025240196206141262,0.0022280470526311546,0.00029597256357192234,34.46448087692261,53.66267013549805,50.08570861816406,37.940696716308594,59.629005432128906,0.00028055884845135017
8,0.002436937141465023,0.0021716015937272458,0.000265335537824285,34.5882809638977,52.94569396972656,50.092384338378906,35.666229248046875,58.013160705566406,0.00025676390901855137
9,0.001789930649101734,0.0015497957065235823,0.00024013495749386493,29.756592750549316,49.98736572265625,39.070884704589844,17.325897216796875,67.19951629638672,0.00022557114530680908
10,0.001707783408346586,0.0014230133907403796,0.00028477001942519566,28.073757076263426,54.248470306396484,41.03428268432617,18.1151065826416,74.86212158203125,0.00018914196076863317
11,0.0013506606745067983,0.0011160250956891104,0.0002346355810004752,25.5974760055542,52.34884262084961,38.7794303894043,13.533637046813965,73.62789154052734,0.0001500006
12,0.001141662718146108,0.0009568526380462572,0.00018481008319213288,23.766458797454835,51.20931625366211,39.000144958496094,14.526585578918457,70.46964263916016,0.00011085923923136684
13,0.001181048437138088,0.00099671135249082,0.00018433709255987195,24.100038528442383,48.55963897705078,38.994537353515625,18.668455123901367,63.723838806152344,7.443005469319098e-05
14,0.0010343257803469897,0.0008046300907153636,0.0002296956867667177,21.45970764160156,47.931640625,39.20894241333008,20.263696670532227,61.78693389892578,4.323729098144867e-05
15,0.0009288148721680045,0.00074954955780413,0.00017926531427292502,21.249769115447997,48.48762512207031,40.08300018310547,20.899404525756836,61.89812088012695,1.9442351548649828e-05
16,0.0009684096759883687,0.0008072664320934563,0.0001611432433492155,21.733976078033447,48.708343505859375,39.31193161010742,19.17184066772461,63.61631774902344,4.6940311190321654e-06
17,0.0008994202682515607,0.0007112876133760438,0.00018813264396158046,20.04097490310669,48.75189971923828,40.888580322265625,21.87657928466797,61.36788558959961,1.4267696867404698e-08
