epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.08217018195427954,0.08135369475930929,0.000816487393603893,121.39459800720215,0.44986645728349683,110.72541809082031,130.0989990234375,99.91309356689453,84.56426239013672
2,0.012238904112018644,0.01195650959853083,0.00028239441962796263,70.12823123931885,0.49400741755962374,78.51209259033203,95.70159912109375,86.46695709228516,54.30152130126953
3,0.005176125280559063,0.004987860983237624,0.0001882642518467037,50.016183090209964,0.44657210558652877,45.493812561035156,43.2449951171875,27.68065071105957,49.61570358276367
4,0.003489905933383852,0.003313491272274405,0.0001764146463756333,42.200699996948245,0.4259188026189804,42.922218322753906,43.446319580078125,33.170230865478516,42.75284957885742
5,0.002545535156968981,0.0024131076061166823,0.00013242754921520826,36.38158073425293,0.41847690641880037,49.70276641845703,46.80962371826172,11.320088386535645,55.88580322265625
6,0.0022134812141302975,0.002073102991562337,0.00014037824093975358,33.287651443481444,0.4141908884048462,38.388309478759766,36.41547393798828,16.491466522216797,42.36116027832031
7,0.0016671287768986077,0.0015624623512849212,0.00010466640214872314,30.731736946105958,0.4156684622168541,39.93225860595703,38.70072555541992,28.20125961303711,42.301998138427734
8,0.0013119858951540664,0.0012263104581506923,8.567542972741649e-05,26.74398307800293,0.42206047028303145,40.81153106689453,42.76121139526367,39.32227325439453,38.20159149169922
9,0.0010960712446831168,0.0010032754653366283,9.279578498535556e-05,24.27883186340332,0.42033115923404696,38.363040924072266,37.12721252441406,27.30518913269043,40.700401306152344
10,0.0010519977717194707,0.0009611715620849281,9.08262138182181e-05,23.21476469039917,0.42686501890420914,41.79964065551758,44.84299087524414,45.043556213378906,37.408782958984375
11,0.001272068769321777,0.0011752275953767822,9.684117676442839e-05,25.589280986785887,0.4228626176714897,42.300350189208984,39.26585388183594,24.68595314025879,47.49681091308594
12,0.0009867016546195374,0.0009117796522332356,7.492200447813956e-05,22.40022954940796,0.42620847225189207,42.1330451965332,38.83774185180664,25.848926544189453,47.61427307128906
13,0.0008690298331202939,0.0007891015528002753,7.992827977432171e-05,21.59038190841675,0.4252768814563751,44.25276184082031,47.670249938964844,53.12767791748047,39.02433395385742
14,0.0007642282173037529,0.0006872460027807393,7.698221470491262e-05,19.97359652519226,0.42630617171525953,38.5713005065918,37.12099838256836,29.05992317199707,41.1170768737793
15,0.0007419947854941711,0.0006660770770395175,7.591771054649143e-05,19.569230461120604,0.4274025186896324,39.24423599243164,37.13623809814453,20.919307708740234,43.20060729980469
16,0.0007964931079186499,0.0007197495942818932,7.674351772948284e-05,20.24460597038269,0.4212279111146927,39.790103912353516,40.482391357421875,35.45358657836914,39.08008575439453
17,0.0006813546147895977,0.0005989580749883316,8.239653516284307e-05,19.015562725067138,0.4198017120361328,38.70036315917969,36.290706634521484,26.411163330078125,42.73017120361328
