epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.08558276798576117,0.07915832824073732,0.006424439049442299,116.04579429626465,0.45324343740940093,97.70636749267578,109.48782348632812,44.01940155029297,84.47840881347656
2,0.013955399533733726,0.012055497989058495,0.001899901581055019,67.86042804718018,0.4936443239450455,63.74016189575195,67.599609375,61.32611083984375,58.54335021972656
3,0.006031004525721073,0.004997619893401861,0.0010333846134017222,49.89490604400635,0.4386361539363861,53.72003936767578,45.54467010498047,16.570995330810547,67.13349151611328
4,0.00394365240354091,0.0032928795262705535,0.0006507728721771855,40.44874172210693,0.42842656522989275,41.399818420410156,37.82113265991211,21.09987449645996,47.501251220703125
5,0.0028094504552427678,0.0022202935244422404,0.0005891569504456129,35.0994797706604,0.4093708500266075,45.08191680908203,40.4442138671875,17.737844467163086,53.04792785644531
6,0.002466740278759971,0.0019624111242592334,0.000504329158411565,32.08781957626343,0.4176567867398262,41.57327651977539,39.109439849853516,16.295455932617188,46.417144775390625
7,0.0021402166807092727,0.0017339983431156724,0.00040621834250487154,32.00925178527832,0.40731911063194276,39.53109359741211,37.356571197509766,33.09377670288086,42.902889251708984
8,0.002020678005646914,0.0016247476771241054,0.00039593032488483004,29.45387659072876,0.4141668230295181,41.50326156616211,43.357879638671875,41.404415130615234,38.945594787597656
9,0.0016136669932166115,0.0012351266748737543,0.0003785403085203143,26.006426429748537,0.40737213641405107,39.901527404785156,38.10831069946289,33.841556549072266,42.72481918334961
10,0.0015209130971925334,0.001145628774247598,0.00037528432089857234,25.732522535324097,0.4149241954088211,40.51591110229492,40.263736724853516,35.38687515258789,41.15633773803711
11,0.0015433945023687556,0.001215249494998716,0.00032814501755638046,25.431732368469238,0.4160554617643356,37.765567779541016,35.63530731201172,19.59620475769043,41.74385070800781
12,0.0012973310105735437,0.0010271185863530263,0.00027021242494811303,22.77243580818176,0.4153464764356613,39.311466217041016,36.11381149291992,16.25446319580078,45.043174743652344
13,0.0013511975208530202,0.001006012738798745,0.0003451847873293445,23.765009307861327,0.4191122159361839,37.80545425415039,36.5042724609375,33.420379638671875,39.8533935546875
14,0.0012887314922409132,0.00096144491690211,0.00032728657156440023,22.42368688583374,0.4150130540132523,38.448970794677734,34.499271392822266,26.61018180847168,44.581661224365234
15,0.0011473193822894245,0.0008696821358171291,0.00027763724719989116,21.751389980316162,0.41505237072706225,38.39704895019531,34.02220153808594,18.228708267211914,45.59137725830078
16,0.001105193409603089,0.0008135960655636154,0.0002915973473136546,20.80740694999695,0.414064547419548,36.9027214050293,33.568359375,20.49077033996582,42.44520568847656
17,0.0010530133469728753,0.0007241590996272862,0.00032885425653148557,19.626419639587404,0.4143703892827034,37.99735641479492,33.42548370361328,14.80591106414795,45.63603210449219
