epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.08304413598962128,0.08021070566028357,0.002833431042381562,118.68944358825684,0.45160423070192335,105.13835906982422,122.57137298583984,69.73992156982422,83.0584716796875
2,0.012683711829595268,0.011784960213117302,0.0008987515415356029,68.97328090667725,0.49502212703228,71.02550506591797,84.73185729980469,76.07097625732422,51.79460525512695
3,0.005495639063883573,0.004955936479382217,0.0005397025706770364,50.237519073486325,0.44377769380807874,40.7852897644043,38.1444091796875,22.117307662963867,45.49768829345703
4,0.0036518973764032127,0.003278375486843288,0.0003735218779183924,41.14157257080078,0.4266449511051178,37.68783950805664,38.57501220703125,26.80496597290039,37.08101272583008
5,0.0025380646227858962,0.0022387217672076077,0.0002993428734043846,35.22649888992309,0.4194824695587158,44.640708923339844,42.91340255737305,12.66271686553955,48.847930908203125
6,0.002317530813161284,0.0020182108739390968,0.00029931991193734577,32.85239963531494,0.4175874426960945,39.5432243347168,37.54514694213867,12.364181518554688,43.85157012939453
7,0.0017584749904926867,0.0015371560701169073,0.00022131893729238072,30.91634359359741,0.4141491621732712,38.4226188659668,35.97603988647461,26.028980255126953,42.50939178466797
8,0.0015765330463182181,0.001378634080174379,0.00019789896650763695,28.04122829437256,0.4208780020475388,39.572933197021484,40.99171447753906,36.65304946899414,37.778194427490234
9,0.0012407266069203616,0.001032900222344324,0.00020782637648153468,24.59414749145508,0.4158315688371658,38.48359298706055,36.744140625,29.844316482543945,41.379390716552734
10,0.0011879973724717274,0.0009750706696650014,0.00021292670598995755,23.779091930389406,0.424000383913517,39.32743453979492,39.169673919677734,34.16787338256836,39.83911895751953
11,0.0013487320335116237,0.001157197667635046,0.0001915343627842958,25.35613384246826,0.4211601659655571,38.41264724731445,36.281558990478516,16.398401260375977,42.61090850830078
12,0.0011419377202400937,0.0009736589825479313,0.0001682787388745055,22.28785171508789,0.4211809992790222,39.7852783203125,36.544090270996094,15.417070388793945,45.65178298950195
13,0.001046650920761749,0.0008332810451975092,0.00021336986046662786,22.05780553817749,0.4210358962416649,39.844844818115234,39.87553024291992,41.200313568115234,39.725284576416016
14,0.0010494174202904105,0.0008635129997855984,0.0001859044218690542,21.88380870819092,0.41976877599954604,36.81561279296875,33.59968566894531,19.361276626586914,42.253719329833984
15,0.0009504783476586454,0.0007684714684728533,0.00018200687609351007,21.144203329086302,0.42068695425987246,37.37999725341797,34.504371643066406,16.067218780517578,42.567359924316406
16,0.001026741281384602,0.0008416014650720171,0.0001851398079907085,21.95447678565979,0.415854974091053,38.010841369628906,37.74020767211914,31.009037017822266,38.78335189819336
17,0.0008033638834604063,0.0005970121186692267,0.00020635176624637098,18.613872957229614,0.41749614775180816,37.6182861328125,33.697532653808594,15.521300315856934,44.294761657714844
