epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.34355909526348116,0.282234638184309,0.06132445530965924,110.99239006042481,239.75119018554688,255.1346435546875,336.9926452636719,212.16488647460938,3.8977260408732e-05
2,0.14663591906428336,0.09954011347144842,0.04709580596536398,158.81916694641114,116.58045959472656,108.04793548583984,87.34974670410156,130.2745819091797,0.00010980108914658706
3,0.055000977404415605,0.03533181115053594,0.01966916644014418,93.25107078552246,103.10929107666016,133.86375427246094,141.82696533203125,58.084896087646484,0.00019793491856072426
4,0.00819124726112932,0.005690880864858627,0.002500366442836821,54.39749603271484,61.21966552734375,55.530330657958984,35.257198333740234,70.77157592773438,0.0002703563977216445
5,0.0046168927568942305,0.0031643095426261425,0.0014525832579238341,40.76395721435547,54.1994514465332,47.29521560668945,23.464027404785156,65.74095153808594,0.00029993034465004625
6,0.004387065733317286,0.003051697456976399,0.001335368273430504,39.85661268234253,62.50822830200195,64.67536926269531,57.067012786865234,59.86689376831055,0.00029530716888096783
7,0.003258596209343523,0.0022021635028067975,0.0010564327458268963,35.17918138504028,49.78295135498047,46.7315559387207,37.765869140625,54.78193283081055,0.00028055884845135017
8,0.0026682073017582296,0.0017857546859886496,0.0008824526565149426,31.98240194320679,53.92311477661133,52.470462799072266,46.5513916015625,56.4102897644043,0.00025676390901855137
9,0.002167432801797986,0.0014621816051658243,0.000705251211184077,28.988946151733398,46.710933685302734,36.63363265991211,17.780670166015625,62.52055358886719,0.00022557114530680908
10,0.002014103956753388,0.0012551514679216779,0.0007589524961076677,26.58378667831421,48.689918518066406,38.39372634887695,17.628080368041992,64.94071960449219,0.00018914196076863317
11,0.0016239840828347952,0.0010757765077869408,0.0005482075750478544,24.90244064331055,49.474388122558594,36.173465728759766,10.557289123535156,70.38897705078125,0.0001500006
12,0.0013838277838658542,0.0009356319817015902,0.0004481958181713708,22.532288074493408,47.50973892211914,37.39858627319336,17.753536224365234,63.419883728027344,0.00011085923923136684
13,0.0014678295439807699,0.0009865098021691666,0.00048131976436707193,23.812969398498534,45.290035247802734,36.59975814819336,20.468692779541016,58.91537857055664,7.443005469319098e-05
14,0.0013156996050383897,0.0008410580019699409,0.0004746416030684486,21.699275398254393,45.69600296020508,38.6270866394043,25.77164649963379,56.76194381713867,4.323729098144867e-05
15,0.0011610703222686425,0.0007742830886854791,0.00038678722630720587,20.980086517333984,45.1868782043457,36.332645416259766,19.161298751831055,59.117156982421875,1.9442351548649828e-05
16,0.001214146101847291,0.0008123289124341681,0.00040181718140956945,21.122409915924074,45.710079193115234,37.39006042480469,21.681507110595703,58.772125244140625,4.6940311190321654e-06
17,0.0011956507514696568,0.0007764285750454291,0.0004192221800622065,20.44121904373169,46.050716400146484,39.06704330444336,24.976909637451172,57.07360076904297,1.4267696867404698e-08
