epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.27924801781773567,0.27880723364651205,0.0004407832611377671,109.55694770812988,239.64700317382812,253.01190185546875,334.90484619140625,214.97958374023438,3.8977260408732e-05
2,0.10292001999914646,0.09618060197681189,0.006739416916389018,156.59819679260255,115.22209930419922,106.1439437866211,75.1270751953125,130.376953125,0.00010980108914658706
3,0.03640329707413912,0.0349199497140944,0.001483347621251596,91.07187595367432,89.56460571289062,108.33269500732422,110.65386962890625,62.253292083740234,0.00019793491856072426
4,0.005463944806251675,0.005223341484088451,0.00024060330324573442,51.22524757385254,62.54277420043945,55.95917892456055,34.04010772705078,73.49588775634766,0.0002703563977216445
5,0.003234668727964163,0.0030301526188850404,0.00020451609743759035,40.8795708656311,57.03038787841797,45.74966812133789,20.060123443603516,75.02618408203125,0.00029993034465004625
6,0.003289918473456055,0.0031048752658534794,0.00018504321094496844,40.028689575195315,65.73446655273438,70.10848999023438,58.123069763183594,60.184139251708984,0.00029530716888096783
7,0.0024172997975256292,0.0022457900282461195,0.00017150978574136387,34.62078104019165,53.63938522338867,51.42278289794922,39.81590270996094,57.60206985473633,0.00028055884845135017
8,0.0023652744363062083,0.002212676574708894,0.00015259786177921342,35.051502513885495,52.86008834838867,51.07402420043945,36.83638000488281,56.37082290649414,0.00025676390901855137
9,0.0016625491465674714,0.001522399391978979,0.00014014976923135692,29.43787603378296,49.54398727416992,39.46383285522461,17.58359146118164,65.55463409423828,0.00022557114530680908
10,0.0015689675405155868,0.0014004079392179846,0.0001685596084826102,28.01665163040161,53.5452995300293,41.8936882019043,18.35059928894043,71.93824768066406,0.00018914196076863317
11,0.0012386086033075116,0.001099115633405745,0.00013949296262580902,25.51326894760132,50.558292388916016,38.943687438964844,14.282736778259277,68.97038269042969,0.0001500006
12,0.0010611477948259563,0.0009482656168984249,0.0001128821709244221,23.623259353637696,50.02509689331055,38.60551452636719,13.081016540527344,68.21113586425781,0.00011085923923136684
13,0.0010692678653867916,0.0009578524099197238,0.00011141546010549064,23.663871574401856,47.72795486450195,38.33005905151367,16.183269500732422,62.76860046386719,7.443005469319098e-05
14,0.0009233657940058038,0.0007855064264731482,0.0001378593718072807,21.305169105529785,47.28774642944336,39.348358154296875,20.339580535888672,60.013614654541016,4.323729098144867e-05
15,0.000841182703152299,0.0007331838409299962,0.00010799884976222529,21.184676074981688,47.815223693847656,40.21924591064453,21.07936668395996,60.052642822265625,1.9442351548649828e-05
16,0.000880717349355109,0.0007796326288371346,0.00010108471960847964,21.44852571487427,48.03251647949219,39.504032135009766,19.086145401000977,61.70254898071289,4.6940311190321654e-06
17,0.0008003727736650035,0.0006829102407209575,0.00011746253276214702,19.932547903060915,48.022735595703125,41.01018524169922,22.130054473876953,59.398956298828125,1.4267696867404698e-08
