epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.0670448524877429,0.06650795596651733,0.0005368960519945177,105.44939308166504,0.5307765111327172,98.51293182373047,85.29596710205078,54.791439056396484,119.26849365234375
2,0.005552762059960514,0.0054821970639750365,7.056504168190258e-05,52.56595039367676,0.4769099563360214,73.31541442871094,61.651981353759766,19.447357177734375,92.50128173828125
3,0.003421417495701462,0.003341116401134059,8.030111058587863e-05,42.91308479309082,0.4327248454093933,64.931396484375,52.02858352661133,22.850086212158203,85.15943145751953
4,0.0028537988371681424,0.0028053856920450928,4.8413139052172485e-05,38.56835355758667,0.422287318110466,66.20935821533203,53.641998291015625,22.989294052124023,86.03854370117188
5,0.0022524676751345396,0.0021604126843158154,9.205499261272214e-05,34.159887599945066,0.4116093829274178,65.77617645263672,55.74636459350586,23.741323471069336,82.03075408935547
6,0.0016658473294228315,0.001614589465316385,5.125785046979029e-05,29.933926582336426,0.40409097224473955,60.173736572265625,50.4071159362793,14.712615966796875,76.259521484375
7,0.0016721352381864562,0.0016214619885431603,5.067325677226009e-05,30.618174648284914,0.3936779946088791,59.123756408691406,48.789520263671875,18.088510513305664,75.74217224121094
8,0.0011974794062552974,0.0011541523825144395,4.3327035169227204e-05,25.683844375610352,0.3953732192516327,54.262237548828125,46.23355484008789,13.051918029785156,67.70409393310547
9,0.0011023897997802124,0.0010596638632705436,4.2725937851173514e-05,24.564747428894044,0.3952909469604492,58.12356948852539,50.84829330444336,17.201520919799805,70.50769805908203
10,0.0008487959334161132,0.0008022108027944342,4.658512714854624e-05,21.075662851333618,0.4102455660700798,59.34793472290039,54.58409881591797,16.85830307006836,68.35021209716797
11,0.0009206485003232956,0.0008701437851414085,5.0504713296462e-05,21.899876403808594,0.4067095875740051,55.0352783203125,52.01764678955078,26.123502731323242,60.85138702392578
12,0.0010622276691719889,0.0010015761392423884,6.065152879841662e-05,22.900696992874146,0.40113301426172254,55.74756622314453,47.351470947265625,13.303216934204102,69.7674560546875
13,0.000817289856786374,0.0007757891464279965,4.1500707336794564e-05,21.181785297393798,0.396055294573307,54.00587844848633,50.90939712524414,19.86814308166504,60.22837448120117
14,0.0006233916690689511,0.000580934681056533,4.245698624671945e-05,18.232059955596924,0.39970537424087527,50.652000427246094,45.70201110839844,14.702887535095215,59.539329528808594
15,0.0006822673502028919,0.0006454701098846272,3.679724437688492e-05,19.071271419525146,0.40150284916162493,52.51838684082031,53.26482009887695,34.236289978027344,52.52717208862305
16,0.0006710820031003095,0.0006311818695394322,3.9900137780524146e-05,19.25979905128479,0.39040940552949904,51.753318786621094,50.19843673706055,22.245830535888672,55.58163070678711
17,0.0007431091238686349,0.0006909521129273344,5.215702417444845e-05,18.76049494743347,0.39601091742515565,48.90398406982422,45.01952362060547,12.844588279724121,56.324913024902344
18,0.0005279825054458342,0.0004729441920062527,5.5038313141153596e-05,16.825124788284302,0.39306870251894,51.4228401184082,50.61500930786133,20.352964401245117,54.30755615234375
19,0.0004657670120650437,0.0004313593184633646,3.4407693931370886e-05,15.274225091934204,0.40499257594347,49.21125030517578,45.4759407043457,13.961881637573242,56.37994384765625
20,0.0004063571825099643,0.0003696136518556159,3.674352956579696e-05,13.792557525634766,0.39814272820949553,48.50516128540039,46.96992874145508,22.821420669555664,52.08869934082031
