epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.28159316144883634,0.2794573470950127,0.002135812096639711,109.20416831970215,235.99388122558594,248.7742156982422,330.32403564453125,212.19467163085938,3.8977260408732e-05
2,0.12549664489924908,0.09757252298295498,0.02792412359267473,151.96100311279298,114.2783432006836,104.22566986083984,62.19483947753906,131.55982971191406,0.00010980108914658706
3,0.044618233339861035,0.03916902891360223,0.00544920472020749,90.15182685852051,97.49156188964844,119.92977905273438,135.5550079345703,64.00373077392578,0.00019793491856072426
4,0.006965799292083829,0.005976235936395824,0.0009895633804262616,53.56559047698975,61.72367477416992,53.89970016479492,37.63840103149414,74.10381317138672,0.0002703563977216445
5,0.00393381507601589,0.003202169685391709,0.0007316453702514991,40.45066585540771,59.29673385620117,44.77890396118164,20.48553466796875,81.8863296508789,0.00029993034465004625
6,0.00388846056885086,0.003341123490827158,0.0005473370729305316,41.00995445251465,58.75215530395508,55.034568786621094,40.938743591308594,65.04886627197266,0.00029530716888096783
7,0.0028447345714084802,0.0022880706586875022,0.0005566639091739489,34.74324598312378,52.24254608154297,44.84835433959961,32.05666732788086,63.77506637573242,0.00028055884845135017
8,0.0025584424438420683,0.002085956506198272,0.00047248593250515114,33.82270441055298,52.638248443603516,47.36385726928711,34.464256286621094,61.11011505126953,0.00025676390901855137
9,0.002144018281251192,0.0017170481209177525,0.0004269701529665326,30.873861598968507,49.67428207397461,37.372283935546875,19.367000579833984,68.64824676513672,0.00022557114530680908
10,0.002107536140829325,0.0016005056822905317,0.0005070304661785486,29.420917510986328,54.6680793762207,38.87504577636719,17.337848663330078,78.923828125,0.00018914196076863317
11,0.0016584013792453334,0.0012465759471524506,0.0004118254366403562,26.579345989227296,53.95574951171875,38.461509704589844,14.509976387023926,77.9361343383789,0.0001500006
12,0.0013669515727087855,0.0010678308171918616,0.00029912074278399815,24.708967685699463,51.915794372558594,38.13097381591797,16.128307342529297,73.29562377929688,0.00011085923923136684
13,0.001465756952529773,0.0011635516566457227,0.000302205313982995,25.469922161102296,48.55690002441406,37.893348693847656,20.54231071472168,65.11724090576172,7.443005469319098e-05
14,0.0012850470491684973,0.0009109212958719581,0.00037412575820781056,22.57712278366089,47.923763275146484,37.63774108886719,20.867673873901367,63.899967193603516,4.323729098144867e-05
15,0.0011004128318745643,0.000810506267589517,0.00028990656010137174,21.487175750732423,48.578678131103516,38.8857307434082,22.372753143310547,63.67988967895508,1.9442351548649828e-05
16,0.001175197830889374,0.0009222451277310029,0.0002529527166188927,22.856929588317872,48.899620056152344,37.573062896728516,19.496835708618164,66.46658325195312,4.6940311190321654e-06
17,0.0011223727458855137,0.0008393835974857211,0.00028298916768108027,21.0314359664917,48.75756072998047,38.91338348388672,22.095094680786133,64.09747314453125,1.4267696867404698e-08
