epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.27868156470358374,0.27868156470358374,0.0,109.63860626220703,240.73037719726562,254.3112335205078,336.3304443359375,215.7421875,3.8977260408732e-05
2,0.09648222140967846,0.09648222140967846,0.0,158.7129753112793,115.52084350585938,106.71578216552734,78.99523162841797,130.0660858154297,0.00010980108914658706
3,0.03416891754604876,0.03416891754604876,0.0,92.19639568328857,86.5279312133789,103.85482788085938,100.02339172363281,61.70241928100586,0.00019793491856072426
4,0.005074541852809489,0.005074541852809489,0.0,50.657627487182616,59.47412109375,53.0185546875,31.328123092651367,70.22709655761719,0.0002703563977216445
5,0.003060587414074689,0.003060587414074689,0.0,41.46142311096192,55.33400344848633,44.493587493896484,18.500837326049805,72.71232604980469,0.00029993034465004625
6,0.003108187555335462,0.003108187555335462,0.0,39.871414756774904,66.61405944824219,72.03848266601562,60.35794448852539,59.523799896240234,0.00029530716888096783
7,0.002258392365183681,0.002258392365183681,0.0,34.745786380767825,53.10710906982422,51.5318603515625,40.64354705810547,56.09492111206055,0.00028055884845135017
8,0.002276949700899422,0.002276949700899422,0.0,35.74668216705322,52.05392837524414,50.016475677490234,35.71703338623047,55.93247985839844,0.00025676390901855137
9,0.0015298729966161772,0.0015298729966161772,0.0,29.41152067184448,49.000553131103516,39.44975662231445,17.739498138427734,64.23406982421875,0.00022557114530680908
10,0.0014505239698337391,0.0014505239698337391,0.0,28.39074945449829,52.868553161621094,42.04247283935547,18.71442222595215,70.05284118652344,0.00018914196076863317
11,0.0011457920831162483,0.0011457920831162483,0.0,25.91215047836304,48.79730224609375,39.42379379272461,15.84005069732666,63.8961181640625,0.0001500006
12,0.000987527146935463,0.000987527146935463,0.0,24.033089923858643,48.402156829833984,37.61400604248047,12.393011093139648,65.65465545654297,0.00011085923923136684
13,0.0009527576039545238,0.0009527576039545238,0.0,23.57411422729492,46.44710922241211,37.05409240722656,13.731264114379883,61.55719757080078,7.443005469319098e-05
14,0.0007931755942991003,0.0007931755942991003,0.0,21.414396476745605,46.25877380371094,39.101505279541016,20.719377517700195,57.81202697753906,4.323729098144867e-05
15,0.0007268011904670857,0.0007268011904670857,0.0,21.161812686920165,46.78160095214844,39.82108688354492,21.182771682739258,58.066776275634766,1.9442351548649828e-05
16,0.000772762397537008,0.000772762397537008,0.0,21.460459804534914,47.02477264404297,39.13996505737305,19.29505157470703,59.726043701171875,4.6940311190321654e-06
17,0.0006803174226661212,0.0006803174226661212,0.0,20.203366327285767,46.906246185302734,40.50318145751953,22.279869079589844,57.35772705078125,1.4267696867404698e-08
