epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.06625744469929487,0.06625744469929487,0.0,105.16878128051758,0.5311887443065644,98.50476837158203,85.87174987792969,50.890380859375,118.6748046875
2,0.005347810045350343,0.005347810045350343,0.0,52.01057872772217,0.47801999002695084,74.08008575439453,63.20360565185547,21.175399780273438,92.12344360351562
3,0.003394015895901248,0.003394015895901248,0.0,43.13971128463745,0.434629912674427,66.09024810791016,52.20027160644531,23.09780502319336,87.7344970703125
4,0.0027935864636674523,0.0027935864636674523,0.0,38.66324529647827,0.42363675832748415,67.01453399658203,54.48369598388672,24.505937576293945,86.75276184082031
5,0.0021621987922117113,0.0021621987922117113,0.0,34.06368799209595,0.41240613758563993,66.54730224609375,55.687435150146484,24.58973503112793,83.94471740722656
6,0.0016409709991421551,0.0016409709991421551,0.0,29.914916133880617,0.4038754478096962,60.12384033203125,51.0504264831543,15.360068321228027,75.21186065673828
7,0.0015855525736697019,0.0015855525736697019,0.0,30.5117226600647,0.39374158084392546,58.73751449584961,48.78272247314453,16.2664852142334,74.91321563720703
8,0.0011667669255984946,0.0011667669255984946,0.0,25.895474338531493,0.3974364474415779,54.87437438964844,46.91902160644531,13.662724494934082,68.2149658203125
9,0.0010482122714165598,0.0010482122714165598,0.0,24.377611541748045,0.39599028825759885,58.885169982910156,51.16865921020508,16.55066680908203,71.95953369140625
10,0.0007870287634432315,0.0007870287634432315,0.0,20.77473154067993,0.4112870916724205,60.037967681884766,55.438201904296875,17.12175941467285,68.83773803710938
11,0.0008710692651220598,0.0008710692651220598,0.0,21.84656744003296,0.4072439059615135,55.1972541809082,51.01887130737305,23.207910537719727,62.792789459228516
12,0.001003140646207612,0.001003140646207612,0.0,22.725053215026854,0.4023515060544014,56.39362716674805,48.372039794921875,12.883209228515625,69.95658874511719
13,0.0007434636645484716,0.0007434636645484716,0.0,20.58084840774536,0.3964911177754402,54.59639358520508,51.47742462158203,20.08731460571289,60.87108612060547
14,0.0005577864591032267,0.0005577864591032267,0.0,17.90067014694214,0.4020726248621941,50.93199157714844,46.18012237548828,14.686375617980957,59.56237030029297
15,0.0006240822811378166,0.0006240822811378166,0.0,18.787536525726317,0.4019623756408691,52.618350982666016,53.620357513427734,33.13444900512695,52.34231185913086
16,0.0006378965714247897,0.0006378965714247897,0.0,19.251510858535767,0.39083617776632307,52.03242874145508,51.193111419677734,24.150461196899414,54.77923583984375
17,0.0006236089451704174,0.0006236089451704174,0.0,17.839923524856566,0.3968116849660873,48.123634338378906,44.36880111694336,13.36527156829834,55.291351318359375
