epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um,lr
1,0.27867238521575927,0.27867238521575927,0.0,109.63606224060058,240.6949005126953,254.33570861816406,336.47039794921875,215.61239624023438,3.8977260408732e-05
2,0.09645812772214413,0.09645812772214413,0.0,158.73863792419434,115.46776580810547,106.58134460449219,78.89210510253906,130.12872314453125,0.00010980108914658706
3,0.03416384146548808,0.03416384146548808,0.0,92.15685634613037,86.31546783447266,103.4928970336914,99.27886962890625,61.73115921020508,0.00019793491856072426
4,0.005072266981005669,0.005072266981005669,0.0,50.64493598937988,59.3767204284668,52.911964416503906,31.219932556152344,70.1430892944336,0.0002703563977216445
5,0.0030596445431001484,0.0030596445431001484,0.0,41.4650915145874,55.20415115356445,44.4127082824707,18.43016815185547,72.5109634399414,0.00029993034465004625
6,0.0031101243512239307,0.0031101243512239307,0.0,39.86457233428955,66.70905303955078,72.11714172363281,60.418460845947266,59.643585205078125,0.00029530716888096783
7,0.002265671011991799,0.002265671011991799,0.0,34.801202392578126,53.096927642822266,51.54458999633789,40.67601776123047,56.050289154052734,0.00028055884845135017
8,0.002276503393659368,0.002276503393659368,0.0,35.74738464355469,51.97943115234375,49.95954895019531,35.65996170043945,55.832576751708984,0.00025676390901855137
9,0.0015278483682777733,0.0015278483682777733,0.0,29.40711545944214,48.94318389892578,39.50026321411133,17.80777359008789,64.01943969726562,0.00022557114530680908
10,0.0014522484852932394,0.0014522484852932394,0.0,28.39788599014282,52.775203704833984,42.05596160888672,18.795644760131836,69.80046081542969,0.00018914196076863317
11,0.0011454321269411595,0.0011454321269411595,0.0,25.904719257354735,48.72006607055664,39.34611129760742,15.82120132446289,63.815704345703125,0.0001500006
12,0.0009849220863543452,0.0009849220863543452,0.0,24.008934497833252,48.320560455322266,37.565696716308594,12.410327911376953,65.5206298828125,0.00011085923923136684
13,0.0009522225649561733,0.0009522225649561733,0.0,23.57591133117676,46.37223434448242,36.986366271972656,13.635021209716797,61.473812103271484,7.443005469319098e-05
14,0.0007922067568870261,0.0007922067568870261,0.0,21.403128147125244,46.17097854614258,39.01444625854492,20.645389556884766,57.72232437133789,4.323729098144867e-05
15,0.000726158742327243,0.000726158742327243,0.0,21.146956157684325,46.70954895019531,39.76530456542969,21.22627067565918,57.9647331237793,1.9442351548649828e-05
16,0.0007729774792096577,0.0007729774792096577,0.0,21.46069450378418,46.953372955322266,39.07649612426758,19.21793556213379,59.6440544128418,4.6940311190321654e-06
17,0.0006801771931350231,0.0006801771931350231,0.0,20.209114646911623,46.83039474487305,40.43304443359375,22.232986450195312,57.27208709716797,1.4267696867404698e-08
