epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.08564053466543556,0.07921319464221596,0.006427339982474222,116.11125984191895,0.4533076822757721,97.82579803466797,109.85144805908203,43.832210540771484,84.27779388427734
2,0.013878401624970138,0.011985148536041379,0.0018932530612801202,67.6863182067871,0.49338447749614717,64.48580932617188,70.1217041015625,65.83251190185547,56.619712829589844
3,0.006040547043085098,0.00500104371458292,0.0010395032768428791,49.85741901397705,0.4385374948382378,52.671382904052734,44.66908264160156,17.13266372680664,65.75399780273438
4,0.003994857950601727,0.00334178886259906,0.0006530690567160491,40.68377237319946,0.4282163605093956,41.08659362792969,37.84450912475586,20.58164405822754,46.734466552734375
5,0.002821717516053468,0.002232857811031863,0.000588859726121882,35.170355796813965,0.4088470280170441,45.932395935058594,41.62379837036133,17.47504234313965,53.50689697265625
6,0.002471420122310519,0.001965949180885218,0.0005054709158685,32.18266172409058,0.4167303591966629,41.41577911376953,39.07182312011719,16.386524200439453,46.07981491088867
7,0.002140126348240301,0.0017322779400274157,0.00040784840766718846,32.05316429138183,0.4066325694322586,39.657737731933594,37.58774185180664,33.682212829589844,42.85877990722656
8,0.0020382785151014104,0.001639335887739435,0.00039894262918096504,29.59874029159546,0.4129021823406219,41.75769805908203,43.770263671875,42.09513473510742,38.9568977355957
9,0.0016237783594988287,0.001241097817546688,0.0003826805457720184,26.099598121643066,0.4066435739398003,39.8598518371582,38.0938606262207,33.742149353027344,42.6488151550293
10,0.0015120270516490563,0.0011394965898944066,0.00037253043947202966,25.654974699020386,0.4137387230992317,40.498451232910156,40.4962043762207,35.535213470458984,40.78401184082031
11,0.0015390299900900572,0.0012110338197089733,0.0003279961828411615,25.460279273986817,0.4153948545455933,37.67224884033203,35.66747283935547,19.134353637695312,41.49808120727539
12,0.0012909332450362853,0.001019459693634417,0.00027147355340275683,22.695386838912963,0.4144677326083183,39.136497497558594,36.147396087646484,16.405569076538086,44.561405181884766
13,0.001341586877242662,0.000995104653702583,0.0003464822359092068,23.5900071144104,0.41864060163497924,38.03913879394531,36.86451721191406,33.627967834472656,39.91364288330078
14,0.0012984502216568216,0.0009732032849569805,0.00032524694765925235,22.608399152755737,0.4143841788172722,38.386348724365234,34.2960319519043,26.016141891479492,44.743621826171875
15,0.0011526207934366539,0.0008740846707951278,0.00027853611327373075,21.81045503616333,0.41453042775392535,38.279415130615234,33.962154388427734,17.915191650390625,45.40529251098633
16,0.0011069062224123628,0.0008137540105963125,0.0002931522039943957,20.81310143470764,0.41362614631652833,37.023738861083984,33.7220344543457,20.821918487548828,42.509124755859375
17,0.0010578857923974282,0.0007262397790327668,0.0003316460145470046,19.668521881103516,0.414045949280262,37.80746841430664,33.24619674682617,15.549955368041992,45.378353118896484
18,0.0010989301576046274,0.0008148534223437309,0.00028407673799222264,21.335354375839234,0.41444782465696334,39.74638748168945,36.33871841430664,11.058080673217773,46.088844299316406
19,0.0009382308155181818,0.0006896540093293879,0.00024857680071193043,18.399271059036256,0.4154649168252945,37.13483810424805,33.53820037841797,22.73988151550293,42.925018310546875
20,0.0008859051915351302,0.0006397368197212927,0.00024616837181383743,17.764640903472902,0.4128554448485374,38.00688934326172,33.58510971069336,26.15793228149414,44.79261779785156
21,0.0009578483179211617,0.0007034582005871926,0.00025439012293588804,19.434970903396607,0.4104783028364182,38.065635681152344,32.84941482543945,25.72243881225586,45.97750473022461
22,0.0008722370839677751,0.0005930668776272796,0.00027917020861423225,17.614732265472412,0.41478783190250396,36.97407531738281,32.746612548828125,19.09659767150879,43.834320068359375
23,0.0007206900758319534,0.0005007160820241552,0.00021997398744133534,15.339317226409912,0.4185732364654541,37.005897521972656,31.839115142822266,19.952730178833008,45.11749267578125
24,0.0007751806624582969,0.0005207217618590221,0.0002544589037370315,15.872999286651611,0.4173141285777092,37.4099235534668,31.737899780273438,21.70350456237793,46.14316940307617
25,0.0006933275493793189,0.0004527648961811792,0.0002405626554718765,15.44935154914856,0.4157456710934639,39.53128433227539,34.4034423828125,12.838831901550293,48.13762664794922
26,0.0006843471550382674,0.00045670463441638276,0.00022764252598790337,15.550086164474488,0.41741354316473006,35.74409866333008,32.61177062988281,26.28049659729004,40.611915588378906
27,0.0006292726146057248,0.00041583262791391464,0.00021343998196243774,14.62134828567505,0.417937570810318,37.636348724365234,33.729881286621094,24.67486572265625,43.77317810058594
28,0.0006837023596744984,0.00044125114945927637,0.00024245121362582723,13.721247339248658,0.41542697995901107,37.22978591918945,32.576820373535156,14.622149467468262,44.947322845458984
29,0.0006980566395213827,0.0004755353060318157,0.00022252134317568562,15.471132135391235,0.41232754588127135,40.65496063232422,35.79966354370117,10.016831398010254,49.109161376953125
30,0.0007348134749918245,0.00047771079625817946,0.0002571026730947779,15.394145202636718,0.4159234672784805,39.834083557128906,35.199684143066406,9.767840385437012,47.950443267822266
31,0.0007706749209319241,0.0005428023978311103,0.00022787251782574458,16.27569694519043,0.4075599998235703,37.9649658203125,32.54790496826172,17.335494995117188,46.62599182128906
32,0.0007350225569098257,0.0004521799011854455,0.00028284265208640137,15.454301929473877,0.4133229598402977,38.99501419067383,32.98460006713867,10.696745872497559,48.912559509277344
33,0.0006617431528866291,0.0004730509201181121,0.00018869223042656814,14.875226855278015,0.41058983504772184,37.26750183105469,33.045867919921875,14.021202087402344,44.42523956298828
34,0.0006539083857205697,0.0004154041162109934,0.00023850426546232484,13.636293935775758,0.41223657578229905,37.0721549987793,31.99717140197754,16.434833526611328,45.26084518432617
