epoch,train_loss,train_data_loss,train_phys_loss,train_mae_um,train_gate_mean,val_mae_overall_um,val_mae_flank_wear_um,val_mae_adhesion_um,val_mae_flank_wear+adhesion_um
1,0.08393930555321276,0.08071436551399529,0.0032249403215246276,121.17015953063965,0.4503624826669693,106.34378814697266,123.17819213867188,75.04768371582031,84.8578109741211
2,0.013141515874303877,0.012002799962647259,0.0011387159247533418,70.91457958221436,0.4943657547235489,76.80854034423828,96.11424255371094,88.79805755615234,49.44352722167969
3,0.005491581908427179,0.00499057233100757,0.0005010095439502038,50.09195098876953,0.4431930288672447,44.50247573852539,43.3945426940918,29.196359634399414,46.904850006103516
4,0.003621830337215215,0.0032845580484718085,0.0003372723243955988,41.799583435058594,0.4246297374367714,41.78461456298828,43.685691833496094,34.00418472290039,39.59989547729492
5,0.0026472092140465975,0.0023991308989934623,0.00024807832814985884,36.28365259170532,0.41843324303627016,49.40617370605469,47.521244049072266,11.259824752807617,54.18229293823242
6,0.002291583106853068,0.0020252249552868305,0.00026635813956090717,32.82137870788574,0.4132983848452568,39.643157958984375,38.288516998291016,13.418946266174316,43.007850646972656
7,0.001745456486241892,0.0015475457475986332,0.0001979107390070567,30.86686553955078,0.41435362547636034,38.24789047241211,36.74150466918945,25.405710220336914,41.06074142456055
8,0.0013644689199281857,0.0012106233625672758,0.00015384555990749504,26.258880138397217,0.4208443507552147,38.80354309082031,40.455177307128906,36.22004699707031,36.66781234741211
9,0.001150294704711996,0.0009787356859305874,0.00017155900859506802,24.108384609222412,0.4187595322728157,37.63026809692383,36.55280303955078,29.989212036132812,39.55429458618164
10,0.0010762862919364124,0.0009116756744333542,0.00016461061804875498,22.948353672027586,0.4251837506890297,40.226287841796875,42.48184585571289,40.96654510498047,37.06672286987305
11,0.0013174657069612294,0.0011444462783401833,0.0001730194248011685,25.456788539886475,0.42352332174777985,40.296302795410156,37.821311950683594,21.101741790771484,44.80939483642578
12,0.0010590211299131625,0.0009227302332874387,0.0001362908971714205,22.165150928497315,0.42319890707731245,41.0629997253418,37.621971130371094,20.94754409790039,46.96366882324219
13,0.0009217160099069588,0.000770366565848235,0.00015134943951125023,21.515185260772704,0.42422564774751664,39.5202522277832,40.93803024291992,45.185890197753906,37.238285064697266
14,0.0008425782303675078,0.0007038449810352176,0.00013873324842279545,20.13185133934021,0.4241849914193153,37.4539794921875,35.41831970214844,27.054269790649414,40.85934829711914
15,0.0007945054501760751,0.0006599080821615644,0.00013459737183438847,19.491817808151247,0.42498366385698316,38.2573356628418,36.021610260009766,16.002042770385742,42.61392593383789
16,0.000866702216444537,0.0007249220987432636,0.0001417801140632946,20.569248628616332,0.41933264434337614,39.23525619506836,40.00008010864258,37.0048713684082,38.305110931396484
17,0.0007666130739380605,0.0006197025199071504,0.00014691055548610166,19.25269994735718,0.41880990415811536,37.13228988647461,34.252017974853516,23.11118507385254,41.911102294921875
